,Rules,Train coverage,Train accuracy,Train recall
6,(3.0 <= Clump Thickness <= 5.0) // AND (2.0 <= Uniformity of Cell Size <= 2.0) // AND (2.0 <= Uniformity of Cell Shape <= 2.0) // AND (1.0 <= Marginal Adhesion <= 2.0) // AND (2.0 <= Single Epithelial Cell Size <= 2.0) // AND (1.0 <= Bare Nuclei <= 1.0) // AND (2.0 <= Bland Chromatin <= 4.0) // AND (1.0 <= Normal Nucleoli <= 2.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.008944543828264758,1.0,0.013774104683195593
25,(2.0 <= Clump Thickness <= 3.0) // AND (2.0 <= Uniformity of Cell Size <= 3.0) // AND (1.0 <= Uniformity of Cell Shape <= 2.0) // AND (1.0 <= Marginal Adhesion <= 3.0) // AND (2.0 <= Single Epithelial Cell Size <= 4.0) // AND (2.0 <= Bare Nuclei <= 3.0) // AND (2.0 <= Bland Chromatin <= 3.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.008944543828264758,1.0,0.013774104683195593
32,(2.0 <= Clump Thickness <= 4.0) // AND (2.0 <= Uniformity of Cell Size <= 3.0) // AND (1.0 <= Uniformity of Cell Shape <= 2.0) // AND (1.0 <= Marginal Adhesion <= 3.0) // AND (2.0 <= Single Epithelial Cell Size <= 2.0) // AND (2.0 <= Bare Nuclei <= 3.0) // AND (3.0 <= Bland Chromatin <= 3.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.008944543828264758,1.0,0.013774104683195593
40,(2.0 <= Clump Thickness <= 4.0) // AND (2.0 <= Uniformity of Cell Size <= 4.0) // AND (2.0 <= Uniformity of Cell Shape <= 4.0) // AND (1.0 <= Marginal Adhesion <= 3.0) // AND (2.0 <= Single Epithelial Cell Size <= 2.0) // AND (2.0 <= Bare Nuclei <= 3.0) // AND (2.0 <= Bland Chromatin <= 3.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.008944543828264758,1.0,0.013774104683195593
152,(4.0 <= Clump Thickness <= 6.0) // AND (1.0 <= Uniformity of Cell Size <= 2.0) // AND (3.0 <= Uniformity of Cell Shape <= 4.0) // AND (1.0 <= Marginal Adhesion <= 2.0) // AND (1.0 <= Single Epithelial Cell Size <= 2.0) // AND (1.0 <= Bare Nuclei <= 1.0) // AND (1.0 <= Bland Chromatin <= 1.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.008944543828264758,1.0,0.013774104683195593
185,(1.0 <= Clump Thickness <= 3.0) // AND (3.0 <= Uniformity of Cell Size <= 3.0) // AND (1.0 <= Uniformity of Cell Shape <= 1.0) // AND (1.0 <= Marginal Adhesion <= 1.0) // AND (2.0 <= Single Epithelial Cell Size <= 5.0) // AND (1.0 <= Bare Nuclei <= 1.0) // AND (1.0 <= Bland Chromatin <= 2.0) // AND (1.0 <= Normal Nucleoli <= 2.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.008944543828264758,1.0,0.013774104683195593
198,(2.0 <= Clump Thickness <= 3.0) // AND (2.0 <= Uniformity of Cell Size <= 3.0) // AND (2.0 <= Uniformity of Cell Shape <= 2.0) // AND (1.0 <= Marginal Adhesion <= 6.0) // AND (2.0 <= Single Epithelial Cell Size <= 4.0) // AND (2.0 <= Bare Nuclei <= 3.0) // AND (2.0 <= Bland Chromatin <= 3.0) // AND (1.0 <= Normal Nucleoli <= 5.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.008944543828264758,1.0,0.013774104683195593
220,(3.0 <= Clump Thickness <= 4.0) // AND (1.0 <= Uniformity of Cell Size <= 4.0) // AND (1.0 <= Uniformity of Cell Shape <= 3.0) // AND (1.0 <= Marginal Adhesion <= 1.0) // AND (2.0 <= Single Epithelial Cell Size <= 4.0) // AND (3.0 <= Bare Nuclei <= 5.0) // AND (2.0 <= Bland Chromatin <= 3.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 0),0.008944543828264758,1.0,0.013774104683195593
251,(4.0 <= Clump Thickness <= 5.0) // AND (2.0 <= Uniformity of Cell Size <= 3.0) // AND (2.0 <= Uniformity of Cell Shape <= 3.0) // AND (1.0 <= Marginal Adhesion <= 2.0) // AND (2.0 <= Single Epithelial Cell Size <= 3.0) // AND (1.0 <= Bare Nuclei <= 1.0) // AND (2.0 <= Bland Chromatin <= 3.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.008944543828264758,1.0,0.013774104683195593
8,(3.0 <= Clump Thickness <= 3.0) // AND (1.0 <= Uniformity of Cell Size <= 1.0) // AND (1.0 <= Uniformity of Cell Shape <= 4.0) // AND (1.0 <= Marginal Adhesion <= 1.0) // AND (2.0 <= Single Epithelial Cell Size <= 2.0) // AND (3.5446559297218156 <= Bare Nuclei <= 5.0) // AND (1.0 <= Bland Chromatin <= 3.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.007155635062611807,1.0,0.011019283746556474
206,(5.0 <= Clump Thickness <= 8.0) // AND (3.0 <= Uniformity of Cell Size <= 4.0) // AND (3.0 <= Uniformity of Cell Shape <= 6.0) // AND (1.0 <= Marginal Adhesion <= 3.0) // AND (2.0 <= Single Epithelial Cell Size <= 3.0) // AND (1.0 <= Bare Nuclei <= 2.0) // AND (2.0 <= Bland Chromatin <= 4.0) // AND (1.0 <= Normal Nucleoli <= 3.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.007155635062611807,1.0,0.011019283746556474
248,(4.0 <= Clump Thickness <= 6.0) // AND (3.0 <= Uniformity of Cell Size <= 4.0) // AND (3.0 <= Uniformity of Cell Shape <= 4.0) // AND (3.0 <= Marginal Adhesion <= 5.0) // AND (3.0 <= Single Epithelial Cell Size <= 7.0) // AND (5.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 7.0) // AND (2.0 <= Normal Nucleoli <= 7.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 0),0.007155635062611807,1.0,0.011019283746556474
260,(3.0 <= Clump Thickness <= 5.0) // AND (2.0 <= Uniformity of Cell Size <= 3.0) // AND (2.0 <= Uniformity of Cell Shape <= 2.0) // AND (2.0 <= Marginal Adhesion <= 2.0) // AND (2.0 <= Single Epithelial Cell Size <= 3.0) // AND (1.0 <= Bare Nuclei <= 1.0) // AND (1.0 <= Bland Chromatin <= 4.0) // AND (2.0 <= Normal Nucleoli <= 2.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 0),0.007155635062611807,1.0,0.011019283746556474
1,(5.0 <= Clump Thickness <= 5.0) // AND (3.0 <= Uniformity of Cell Size <= 3.0) // AND (3.0 <= Uniformity of Cell Shape <= 3.0) // AND (3.0 <= Marginal Adhesion <= 4.0) // AND (2.0 <= Single Epithelial Cell Size <= 2.0) // AND (3.0 <= Bare Nuclei <= 4.0) // AND (3.0 <= Bland Chromatin <= 4.0) // AND (4.0 <= Normal Nucleoli <= 4.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.0035778175313059034,1.0,0.01020408163265306
97,(4.0 <= Clump Thickness <= 5.0) // AND (2.0 <= Uniformity of Cell Size <= 2.0) // AND (3.0 <= Uniformity of Cell Shape <= 3.0) // AND (4.0 <= Marginal Adhesion <= 5.0) // AND (2.0 <= Single Epithelial Cell Size <= 3.0) // AND (7.0 <= Bare Nuclei <= 8.0) // AND (3.0 <= Bland Chromatin <= 7.0) // AND (6.0 <= Normal Nucleoli <= 6.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.0035778175313059034,1.0,0.01020408163265306
124,(8.0 <= Clump Thickness <= 8.0) // AND (2.0 <= Uniformity of Cell Size <= 2.0) // AND (3.0 <= Uniformity of Cell Shape <= 4.0) // AND (1.0 <= Marginal Adhesion <= 1.0) // AND (5.0 <= Single Epithelial Cell Size <= 6.0) // AND (1.0 <= Bare Nuclei <= 3.0) // AND (5.0 <= Bland Chromatin <= 7.0) // AND (1.0 <= Normal Nucleoli <= 4.0) // AND (1.0 <= Mitoses <= 4.0) // THEN (Class = 1),0.0035778175313059034,1.0,0.01020408163265306
20,(4.0 <= Clump Thickness <= 8.0) // AND (3.0 <= Uniformity of Cell Size <= 4.0) // AND (4.0 <= Uniformity of Cell Shape <= 4.0) // AND (3.0 <= Marginal Adhesion <= 5.0) // AND (4.0 <= Single Epithelial Cell Size <= 6.0) // AND (5.0 <= Bare Nuclei <= 7.0) // AND (4.0 <= Bland Chromatin <= 7.0) // AND (3.0 <= Normal Nucleoli <= 8.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 0),0.005366726296958855,1.0,0.008264462809917356
66,(4.0 <= Clump Thickness <= 8.0) // AND (3.0 <= Uniformity of Cell Size <= 4.0) // AND (4.0 <= Uniformity of Cell Shape <= 4.0) // AND (3.0 <= Marginal Adhesion <= 5.0) // AND (4.0 <= Single Epithelial Cell Size <= 6.0) // AND (5.0 <= Bare Nuclei <= 7.0) // AND (4.0 <= Bland Chromatin <= 7.0) // AND (3.0 <= Normal Nucleoli <= 8.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 0),0.005366726296958855,1.0,0.008264462809917356
116,(5.0 <= Clump Thickness <= 6.0) // AND (3.0 <= Uniformity of Cell Size <= 9.0) // AND (3.0 <= Uniformity of Cell Shape <= 7.0) // AND (5.0 <= Marginal Adhesion <= 5.0) // AND (3.0 <= Single Epithelial Cell Size <= 7.0) // AND (8.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 4.0) // AND (2.0 <= Normal Nucleoli <= 5.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 0),0.005366726296958855,1.0,0.008264462809917356
135,(5.0 <= Clump Thickness <= 6.0) // AND (3.0 <= Uniformity of Cell Size <= 8.0) // AND (3.0 <= Uniformity of Cell Shape <= 8.0) // AND (1.0 <= Marginal Adhesion <= 3.0) // AND (2.0 <= Single Epithelial Cell Size <= 4.0) // AND (3.5446559297218156 <= Bare Nuclei <= 5.0) // AND (2.0 <= Bland Chromatin <= 4.0) // AND (3.0 <= Normal Nucleoli <= 7.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.005366726296958855,1.0,0.008264462809917356
238,(4.0 <= Clump Thickness <= 6.0) // AND (3.0 <= Uniformity of Cell Size <= 6.0) // AND (4.0 <= Uniformity of Cell Shape <= 6.0) // AND (3.0 <= Marginal Adhesion <= 9.0) // AND (4.0 <= Single Epithelial Cell Size <= 7.0) // AND (3.5446559297218156 <= Bare Nuclei <= 5.0) // AND (4.0 <= Bland Chromatin <= 7.0) // AND (7.0 <= Normal Nucleoli <= 9.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.005366726296958855,1.0,0.008264462809917356
257,(5.0 <= Clump Thickness <= 6.0) // AND (3.0 <= Uniformity of Cell Size <= 4.0) // AND (3.0 <= Uniformity of Cell Shape <= 4.0) // AND (3.0 <= Marginal Adhesion <= 5.0) // AND (3.0 <= Single Epithelial Cell Size <= 7.0) // AND (5.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 4.0) // AND (2.0 <= Normal Nucleoli <= 7.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 0),0.005366726296958855,1.0,0.008264462809917356
125,(4.0 <= Clump Thickness <= 4.0) // AND (1.0 <= Uniformity of Cell Size <= 1.0) // AND (1.0 <= Uniformity of Cell Shape <= 1.0) // AND (3.0 <= Marginal Adhesion <= 3.0) // AND (1.0 <= Single Epithelial Cell Size <= 1.0) // AND (5.0 <= Bare Nuclei <= 5.0) // AND (2.0 <= Bland Chromatin <= 2.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.0017889087656529517,1.0,0.00510204081632653
